arquivo,nome,tipo,versao_detectada,faixa_versao,linhas,tamanho_bytes,titulo,primeiras_linhas
relatorios/historico/validacoes/VALIDACAO_LOCAL_V61.md,VALIDACAO_LOCAL_V61.md,validacao_local,61,V061_V090,41,1747,Validação local V61,# Validação local V61 | ## Escopo validado | - identidade da baseline atualizada para V61; | - checagem mínima de release mantida como gate obrigatório; | - contrato mínimo da F1 preservado e validado; | - materialização executável de `recebido_auditavel`;
relatorios/historico/validacoes/VALIDACAO_LOCAL_V62.md,VALIDACAO_LOCAL_V62.md,validacao_local,62,V061_V090,44,1987,Validação local V62,# Validação local V62 | ## Escopo validado | - identidade da baseline atualizada para V62; | - checagem mínima de release mantida como gate obrigatório; | - contrato mínimo da F1 preservado e validado; | - materialização executável de `recebido_auditavel` preservada;
relatorios/historico/validacoes/VALIDACAO_LOCAL_V63.md,VALIDACAO_LOCAL_V63.md,validacao_local,63,V061_V090,46,2158,Validação local V63,# Validação local V63 | ## Escopo validado | - identidade da baseline atualizada para V63; | - checagem mínima de release mantida como gate obrigatório; | - contrato mínimo da F1 preservado e validado; | - materialização executável de `recebido_auditavel` preservada;
relatorios/historico/validacoes/VALIDACAO_LOCAL_V64.md,VALIDACAO_LOCAL_V64.md,validacao_local,64,V061_V090,46,2158,Validação local V64,# Validação local V64 | ## Escopo validado | - identidade da baseline atualizada para V64; | - checagem mínima de release mantida como gate obrigatório; | - contrato mínimo da F1 preservado e validado; | - materialização executável de `recebido_auditavel` preservada;
relatorios/historico/validacoes/VALIDACAO_LOCAL_V65.md,VALIDACAO_LOCAL_V65.md,validacao_local,65,V061_V090,49,2337,Validação local V65,# Validação local V65 | ## Escopo validado | - identidade da baseline atualizada para V65; | - checagem mínima de release mantida como gate obrigatório; | - contrato mínimo da F1 preservado e validado; | - materialização executável de `recebido_auditavel` preservada;
relatorios/historico/validacoes/VALIDACAO_LOCAL_V66.md,VALIDACAO_LOCAL_V66.md,validacao_local,66,V061_V090,55,2702,Validação local V66,# Validação local V66 | ## Escopo validado | - identidade da baseline atualizada para V66; | - checagem mínima de release mantida como gate obrigatório; | - contrato mínimo da F1 preservado e validado; | - materialização executável de `recebido_auditavel` preservada;
relatorios/historico/validacoes/VALIDACAO_LOCAL_V67.md,VALIDACAO_LOCAL_V67.md,validacao_local,67,V061_V090,52,2526,Validação local V67,# Validação local V67 | ## Escopo validado | - identidade da baseline atualizada para V67; | - checagem mínima de release mantida como gate obrigatório; | - contrato mínimo da F1 preservado e validado; | - materialização executável de `recebido_auditavel` preservada;
relatorios/historico/validacoes/VALIDACAO_LOCAL_V68.md,VALIDACAO_LOCAL_V68.md,validacao_local,68,V061_V090,49,2489,Validação local V68,# Validação local V68 | ## Escopo validado | - identidade da baseline atualizada para V68; | - checagem mínima de release mantida como gate obrigatório; | - contrato mínimo da F1 preservado e refinado para a Etapa 4; | - materialização executável de `recebido_auditavel` preservada;
relatorios/historico/validacoes/VALIDACAO_LOCAL_V69.md,VALIDACAO_LOCAL_V69.md,validacao_local,69,V061_V090,50,2507,Validação local V69,# Validação local V69 | ## Escopo validado | - identidade da baseline atualizada para V69; | - checagem mínima de release mantida como gate obrigatório; | - contrato mínimo da F1 preservado e refinado para a Etapa 5; | - materialização executável de `recebido_auditavel` preservada;
relatorios/historico/validacoes/VALIDACAO_LOCAL_V7.md,VALIDACAO_LOCAL_V7.md,validacao_local,7,V001_V030,27,723,Validação local V7,# Validação local V7 | Esta validação foi executada no ambiente disponível antes da entrega da V7. | ## Comandos executados | ```bash | python aplicacao/principal.py
relatorios/historico/validacoes/VALIDACAO_LOCAL_V71.md,VALIDACAO_LOCAL_V71.md,validacao_local,71,V061_V090,53,2834,Validação local V71,# Validação local V71 | ## Escopo validado | - identidade da baseline atualizada para V71; | - checagem mínima de release mantida como gate obrigatório; | - contrato mínimo da F1 preservado e refinado para a Etapa 7; | - materialização executável de `recebido_auditavel` preservada;
relatorios/historico/validacoes/VALIDACAO_LOCAL_V72.md,VALIDACAO_LOCAL_V72.md,validacao_local,72,V061_V090,53,2834,Validação local V72,# Validação local V72 | ## Escopo validado | - identidade da baseline atualizada para V72; | - checagem mínima de release mantida como gate obrigatório; | - contrato mínimo da F1 preservado e refinado para a Etapa 8; | - materialização executável de `recebido_auditavel` preservada;
relatorios/historico/validacoes/VALIDACAO_LOCAL_V73.md,VALIDACAO_LOCAL_V73.md,validacao_local,73,V061_V090,34,1541,Validação local V73,# Validação local V73 | ## Escopo validado | - identidade da baseline atualizada para V73; | - manutenção da `decisao_local_v1` com proxy econômico v3 como baseline vigente; | - recalculo reproduzível da decisão local com proxy v2 e v3 na mesma base; | - auditoria comparativa `v2 vs v3` com exportação de `.xlsx` e `.csv`;
relatorios/historico/validacoes/VALIDACAO_LOCAL_V74.md,VALIDACAO_LOCAL_V74.md,validacao_local,74,V061_V090,30,1422,Validação local V74,"# Validação local V74 | ## Escopo validado | - identidade da baseline atualizada para V74; | - sincronização documental de `README`, contrato operacional, backlog e relatórios vigentes; | - manutenção da `decisao_local_v1` com `proxy econômico v3` congelado como baseline vigente; | - geração do artefato operacional com o novo versionamento da baseline;"
relatorios/historico/validacoes/VALIDACAO_LOCAL_V75.md,VALIDACAO_LOCAL_V75.md,validacao_local,75,V061_V090,30,1180,Validação local V75,"# Validação local V75 | ## Escopo validado | - identidade da baseline atualizada para V75; | - criação do mapa de absorção legado para os Scripts 1 e 2; | - criação do diagnóstico `inspecionar_mapa_absorcao_legado.py` e wrapper correspondente; | - preservação do motor financeiro, da F1 materializada e do `proxy econômico v3` congelado;"
relatorios/historico/validacoes/VALIDACAO_LOCAL_V76.md,VALIDACAO_LOCAL_V76.md,validacao_local,76,V061_V090,30,1253,Validação local V76,# Validação local V76 | ## Escopo validado | - identidade da baseline atualizada para V76; | - criação da camada `switching_economico_shadow`; | - inclusão de `switching_economico_shadow` no `ContextoBaseline`; | - criação do diagnóstico `inspecionar_switching_economico_shadow.py` e wrapper correspondente;
relatorios/historico/validacoes/VALIDACAO_LOCAL_V77.md,VALIDACAO_LOCAL_V77.md,validacao_local,77,V061_V090,38,1570,Validação local V77,# Validação local V77 | ## Escopo validado | - identidade da baseline atualizada para V77; | - criação da camada `switching_economico_shadow`; | - inclusão de `switching_economico_shadow` no `ContextoBaseline`; | - criação do diagnóstico `inspecionar_switching_economico_shadow.py` e wrapper correspondente;
relatorios/historico/validacoes/VALIDACAO_LOCAL_V78.md,VALIDACAO_LOCAL_V78.md,validacao_local,78,V061_V090,45,1823,Validação local V78,# Validação local V78 | ## Escopo validado | - identidade da baseline atualizada para V78; | - criação da camada `switching_economico_shadow`; | - inclusão de `switching_economico_shadow` no `ContextoBaseline`; | - criação do diagnóstico `inspecionar_switching_economico_shadow.py` e wrapper correspondente;
relatorios/historico/validacoes/VALIDACAO_LOCAL_V79.md,VALIDACAO_LOCAL_V79.md,validacao_local,79,V061_V090,51,2038,Validação local V79,# Validação local V79 | ## Escopo validado | - identidade da baseline atualizada para V79; | - criação da camada `switching_economico_shadow`; | - inclusão de `switching_economico_shadow` no `ContextoBaseline`; | - criação do diagnóstico `inspecionar_switching_economico_shadow.py` e wrapper correspondente;
relatorios/historico/validacoes/VALIDACAO_LOCAL_V8.md,VALIDACAO_LOCAL_V8.md,validacao_local,8,V001_V030,27,769,Validação local V8,# Validação local V8 | Esta validação foi executada no ambiente disponível antes da entrega da V8. | ## Comandos executados | ```bash | python aplicacao/principal.py
relatorios/historico/validacoes/VALIDACAO_LOCAL_V80.md,VALIDACAO_LOCAL_V80.md,validacao_local,80,V061_V090,16,641,Validação local V80,# Validação local V80 | ## Bateria executada | - `python -m compileall aplicacao nucleo scripts` | - `python scripts/diagnostico/inspecionar_casos_reaproveitaveis_proxy_v3_vs_hibrido_shadow.py` | - `python aplicacao/console/principal.py` | - `python scripts/operacional/gerar_planilha_operacional.py`
relatorios/historico/validacoes/VALIDACAO_LOCAL_V82.md,VALIDACAO_LOCAL_V82.md,validacao_local,82,V061_V090,16,628,Validação local V82,# Validação local V82 | ## Bateria executada | - `python -m compileall aplicacao nucleo scripts` | - `python scripts/diagnostico/inspecionar_transicao_dominante_proxy_v3_vs_hibrido_shadow.py` | - `python aplicacao/console/principal.py` | - `python scripts/operacional/gerar_planilha_operacional.py`
relatorios/historico/validacoes/VALIDACAO_LOCAL_V83.md,VALIDACAO_LOCAL_V83.md,validacao_local,83,V061_V090,16,628,Validação local V83,# Validação local V83 | ## Bateria executada | - `python -m compileall aplicacao nucleo scripts` | - `python scripts/diagnostico/inspecionar_transicao_dominante_proxy_v3_vs_hibrido_shadow.py` | - `python aplicacao/console/principal.py` | - `python scripts/operacional/gerar_planilha_operacional.py`
relatorios/historico/validacoes/VALIDACAO_LOCAL_V84.md,VALIDACAO_LOCAL_V84.md,validacao_local,84,V061_V090,18,563,Validação local V84,# Validação local V84 | ## Bateria executada | ```bash | python -m compileall aplicacao nucleo scripts | python scripts/diagnostico/inspecionar_auditoria_estrutural_redundancia.py | python aplicacao/console/principal.py
relatorios/historico/validacoes/VALIDACAO_LOCAL_V85.md,VALIDACAO_LOCAL_V85.md,validacao_local,85,V061_V090,25,1109,Validação local V85,# Validação local V85 | ## Bateria executada | ```bash | python -m compileall aplicacao nucleo scripts | python scripts/diagnostico/inspecionar_auditoria_estrutural_redundancia.py | python aplicacao/console/principal.py
relatorios/historico/validacoes/VALIDACAO_LOCAL_V86.md,VALIDACAO_LOCAL_V86.md,validacao_local,86,V061_V090,27,1189,Validação local V86,# Validação local V86 | ## Bateria executada | ```bash | python -m compileall aplicacao nucleo scripts | python scripts/diagnostico/inspecionar_auditoria_estrutural_redundancia.py | python aplicacao/console/principal.py
relatorios/historico/validacoes/VALIDACAO_LOCAL_V87.md,VALIDACAO_LOCAL_V87.md,validacao_local,87,V061_V090,18,582,Validação local V88,# Validação local V88 | ## Bateria executada | ```bash | python -m compileall aplicacao nucleo scripts | python scripts/diagnostico/inspecionar_mapa_execucao_principal_script2.py | python aplicacao/console/principal.py
relatorios/historico/validacoes/VALIDACAO_LOCAL_V88.md,VALIDACAO_LOCAL_V88.md,validacao_local,88,V061_V090,18,582,Validação local V88,# Validação local V88 | ## Bateria executada | ```bash | python -m compileall aplicacao nucleo scripts | python scripts/diagnostico/inspecionar_mapa_execucao_principal_script2.py | python aplicacao/console/principal.py
relatorios/historico/validacoes/VALIDACAO_LOCAL_V89.md,VALIDACAO_LOCAL_V89.md,validacao_local,89,V061_V090,25,854,Validação local V89,# Validação local V89 | ## Bateria executada | ```bash | python -m compileall aplicacao nucleo scripts | python scripts/diagnostico/inspecionar_mapa_execucao_principal_script2.py | python aplicacao/console/principal.py
relatorios/historico/validacoes/VALIDACAO_LOCAL_V9.md,VALIDACAO_LOCAL_V9.md,validacao_local,9,V001_V030,14,380,Validação local V9,# Validação local V9 | ## Comandos executados | ```bash | python aplicacao/principal.py | python scripts/inspecionar_base.py | ```
relatorios/historico/validacoes/VALIDACAO_LOCAL_V90.md,VALIDACAO_LOCAL_V90.md,validacao_local,90,V061_V090,15,441,Validação local V90,# Validação local V90 | ## Escopo validado | - compilação do repositório; | - geração da planilha operacional; | - execução do script principal; | - checagem mínima de release.
relatorios/historico/validacoes/VALIDACAO_LOCAL_V91.md,VALIDACAO_LOCAL_V91.md,validacao_local,91,V091_V120,15,441,Validação local V91,# Validação local V91 | ## Escopo validado | - compilação do repositório; | - geração da planilha operacional; | - execução do script principal; | - checagem mínima de release.
relatorios/historico/validacoes/VALIDACAO_LOCAL_V92.md,VALIDACAO_LOCAL_V92.md,validacao_local,92,V091_V120,14,366,Validação local V92,# Validação local V92 | ## Escopo validado | - compilação do repositório; | - benchmark shadow do runner de simulação futura; | - geração da planilha operacional; | - checagem mínima de release.
relatorios/historico/validacoes/VALIDACAO_LOCAL_V93.md,VALIDACAO_LOCAL_V93.md,validacao_local,93,V091_V120,15,569,Validação local V93,# Validação local V93 | ## Comandos executados | - `python -m compileall aplicacao nucleo scripts` | - `python scripts/diagnostico/inspecionar_auditoria_runner_futuro_shadow.py` | - `python scripts/inspecionar_auditoria_runner_futuro_shadow.py` | - `python scripts/operacional/gerar_planilha_operacional.py`
relatorios/historico/validacoes/VALIDACAO_LOCAL_V94.md,VALIDACAO_LOCAL_V94.md,validacao_local,94,V091_V120,15,569,Validação local V94,# Validação local V94 | ## Comandos executados | - `python -m compileall aplicacao nucleo scripts` | - `python scripts/diagnostico/inspecionar_auditoria_runner_futuro_shadow.py` | - `python scripts/inspecionar_auditoria_runner_futuro_shadow.py` | - `python scripts/operacional/gerar_planilha_operacional.py`
relatorios/historico/validacoes/VALIDACAO_LOCAL_V95.md,VALIDACAO_LOCAL_V95.md,validacao_local,95,V091_V120,14,549,Validação local V95,# Validação local V95 | ## Comandos executados | - `python aplicacao/console/principal.py` | - `python scripts/diagnostico/inspecionar_primeira_quebra_runner_futuro_shadow.py` | - `PYTHONDONTWRITEBYTECODE=1 python scripts/diagnostico/verificar_release_baseline.py`
relatorios/historico/validacoes/VALIDACAO_LOCAL_V96.md,VALIDACAO_LOCAL_V96.md,validacao_local,96,V091_V120,14,549,Validação local V96,# Validação local V96 | ## Comandos executados | - `python aplicacao/console/principal.py` | - `python scripts/diagnostico/inspecionar_primeira_quebra_runner_futuro_shadow.py` | - `PYTHONDONTWRITEBYTECODE=1 python scripts/diagnostico/verificar_release_baseline.py`
relatorios/historico/validacoes/VALIDACAO_LOCAL_V97.md,VALIDACAO_LOCAL_V97.md,validacao_local,97,V091_V120,14,549,Validação local V97,# Validação local V97 | ## Comandos executados | - `python aplicacao/console/principal.py` | - `python scripts/diagnostico/inspecionar_primeira_quebra_runner_futuro_shadow.py` | - `PYTHONDONTWRITEBYTECODE=1 python scripts/diagnostico/verificar_release_baseline.py`
relatorios/historico/validacoes/VALIDACAO_LOCAL_V98.md,VALIDACAO_LOCAL_V98.md,validacao_local,98,V091_V120,17,683,Validação local V98,# Validação local V98 | ## Comandos executados | - `python aplicacao/console/principal.py` | - `python scripts/diagnostico/inspecionar_primeira_quebra_runner_futuro_shadow.py` | - `PYTHONDONTWRITEBYTECODE=1 python scripts/diagnostico/verificar_release_baseline.py`
relatorios/historico/validacoes/VALIDACAO_LOCAL_V99.md,VALIDACAO_LOCAL_V99.md,validacao_local,99,V091_V120,22,908,Validação local V99,# Validação local V99 | ## Comandos executados | - `python aplicacao/console/principal.py` | - `python scripts/diagnostico/inspecionar_primeira_quebra_runner_futuro_shadow.py` | - `PYTHONDONTWRITEBYTECODE=1 python scripts/diagnostico/verificar_release_baseline.py`
