arquivo,nome,tipo,versao_detectada,faixa_versao,linhas,tamanho_bytes,titulo,primeiras_linhas
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V79.md,ESTRUTURA_REPOSITORIO_V79.md,estrutura_repositorio,79,V061_V090,67,2604,Estrutura do repositório V79,# Estrutura do repositório V79 | ## Núcleo da baseline | - `nucleo/contexto_baseline.py` — montagem central da baseline | - `nucleo/identidade_baseline.py` — identidade da V79 e nomes-base de artefatos | - `nucleo/caixa_recebidos_auditaveis.py` — estruturas materializadas da F1 | - `nucleo/replay_passado_controlado.py` — replay mínimo observável do passado
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V80.md,ESTRUTURA_REPOSITORIO_V80.md,estrutura_repositorio,80,V061_V090,19,878,Estrutura do repositório V80,# Estrutura do repositório V80 | ## Camadas novas da V80 | - `scripts/diagnostico/inspecionar_casos_reaproveitaveis_proxy_v3_vs_hibrido_shadow.py` | - `scripts/inspecionar_casos_reaproveitaveis_proxy_v3_vs_hibrido_shadow.py` | - `relatorios/atuais/AUDITORIA_CIRURGICA_42_CASOS_REAPROVEITAVEIS.md`
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V82.md,ESTRUTURA_REPOSITORIO_V82.md,estrutura_repositorio,82,V061_V090,20,965,Estrutura do repositório V82,# Estrutura do repositório V82 | ## Camadas novas da V82 | - `scripts/diagnostico/inspecionar_transicao_dominante_proxy_v3_vs_hibrido_shadow.py` | - `scripts/inspecionar_transicao_dominante_proxy_v3_vs_hibrido_shadow.py` | - `relatorios/atuais/AUDITORIA_FINA_TRANSICAO_DOMINANTE_3000B_8500MAR.md`
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V83.md,ESTRUTURA_REPOSITORIO_V83.md,estrutura_repositorio,83,V061_V090,20,965,Estrutura do repositório V83,# Estrutura do repositório V83 | ## Camadas novas da V83 | - `scripts/diagnostico/inspecionar_transicao_dominante_proxy_v3_vs_hibrido_shadow.py` | - `scripts/inspecionar_transicao_dominante_proxy_v3_vs_hibrido_shadow.py` | - `relatorios/atuais/AUDITORIA_FINA_TRANSICAO_DOMINANTE_3000B_8500MAR.md`
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V84.md,ESTRUTURA_REPOSITORIO_V84.md,estrutura_repositorio,84,V061_V090,16,496,Estrutura do repositório V84,# Estrutura do repositório V84 | ## Camada nova da V84 | - `scripts/diagnostico/inspecionar_auditoria_estrutural_redundancia.py`; | - `scripts/inspecionar_auditoria_estrutural_redundancia.py`; | - `relatorios/atuais/AUDITORIA_ESTRUTURAL_REDUNDANCIA_COMPATIBILIDADE.md`.
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V85.md,ESTRUTURA_REPOSITORIO_V85.md,estrutura_repositorio,85,V061_V090,16,496,Estrutura do repositório V85,# Estrutura do repositório V85 | ## Camada nova da V85 | - `scripts/diagnostico/inspecionar_auditoria_estrutural_redundancia.py`; | - `scripts/inspecionar_auditoria_estrutural_redundancia.py`; | - `relatorios/atuais/AUDITORIA_ESTRUTURAL_REDUNDANCIA_COMPATIBILIDADE.md`.
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V86.md,ESTRUTURA_REPOSITORIO_V86.md,estrutura_repositorio,86,V061_V090,16,496,Estrutura do repositório V86,# Estrutura do repositório V86 | ## Camada nova da V86 | - `scripts/diagnostico/inspecionar_auditoria_estrutural_redundancia.py`; | - `scripts/inspecionar_auditoria_estrutural_redundancia.py`; | - `relatorios/atuais/AUDITORIA_ESTRUTURAL_REDUNDANCIA_COMPATIBILIDADE.md`.
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V87.md,ESTRUTURA_REPOSITORIO_V87.md,estrutura_repositorio,87,V061_V090,13,449,Estrutura do repositório V88,# Estrutura do repositório V88 | ## Camada nova da V88 | - `scripts/diagnostico/inspecionar_mapa_execucao_principal_script2.py`; | - `scripts/inspecionar_mapa_execucao_principal_script2.py`; | - `relatorios/atuais/MAPA_ABSORCAO_EXECUCAO_PRINCIPAL_SCRIPT_2.md`.
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V88.md,ESTRUTURA_REPOSITORIO_V88.md,estrutura_repositorio,88,V061_V090,13,449,Estrutura do repositório V88,# Estrutura do repositório V88 | ## Camada nova da V88 | - `scripts/diagnostico/inspecionar_mapa_execucao_principal_script2.py`; | - `scripts/inspecionar_mapa_execucao_principal_script2.py`; | - `relatorios/atuais/MAPA_ABSORCAO_EXECUCAO_PRINCIPAL_SCRIPT_2.md`.
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V89.md,ESTRUTURA_REPOSITORIO_V89.md,estrutura_repositorio,89,V061_V090,19,716,Estrutura do repositório V89,# Estrutura do repositório V89 | ## Camada nova da V89 | - `scripts/diagnostico/inspecionar_mapa_execucao_principal_script2.py`; | - `scripts/inspecionar_mapa_execucao_principal_script2.py`; | - `relatorios/atuais/MAPA_ABSORCAO_EXECUCAO_PRINCIPAL_SCRIPT_2.md`.
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V90.md,ESTRUTURA_REPOSITORIO_V90.md,estrutura_repositorio,90,V061_V090,9,386,Estrutura do repositório V90,# Estrutura do repositório V90 | ## Camada nova da V90 | A V90 não abre nova camada funcional. Ela realiza apenas uma correção de execução local na leitura/download da planilha financeira. | ## Papel da V90
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V91.md,ESTRUTURA_REPOSITORIO_V91.md,estrutura_repositorio,91,V091_V120,9,386,Estrutura do repositório V91,# Estrutura do repositório V91 | ## Camada nova da V91 | A V91 não abre nova camada funcional. Ela realiza apenas uma correção de execução local na leitura/download da planilha financeira. | ## Papel da V91
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V92.md,ESTRUTURA_REPOSITORIO_V92.md,estrutura_repositorio,92,V091_V120,9,405,Estrutura do repositório V92,# Estrutura do repositório V92 | ## Camada nova da V92 | A V92 abre a camada `benchmark_runner_futuro_shadow` como absorção diagnóstica inicial do runner de simulação futura do Script 2 correto. | ## Papel da V92
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V93.md,ESTRUTURA_REPOSITORIO_V93.md,estrutura_repositorio,93,V091_V120,9,452,Estrutura do repositório V93,"# Estrutura do repositório V93 | ## Camada nova da V93 | A V93 abre a camada `auditoria_runner_futuro_shadow` como auditoria diagnóstica dos casos sem cobertura integral do benchmark do runner futuro shadow, com subbloco final dos casos multifonte. | ## Papel da V93"
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V94.md,ESTRUTURA_REPOSITORIO_V94.md,estrutura_repositorio,94,V091_V120,9,452,Estrutura do repositório V94,"# Estrutura do repositório V94 | ## Camada nova da V94 | A V94 abre a camada `auditoria_runner_futuro_shadow` como auditoria diagnóstica dos casos sem cobertura integral do benchmark do runner futuro shadow, com subbloco final dos casos multifonte. | ## Papel da V94"
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V95.md,ESTRUTURA_REPOSITORIO_V95.md,estrutura_repositorio,95,V091_V120,9,492,Estrutura do repositório V95,"# Estrutura do repositório V95 | ## Camada nova da V95 | A V95 adiciona uma camada leve de observabilidade ao console principal, usando o histórico do `replay_passado` para exibir uma amostra dos pagamentos já realizados e a agenda de `gastos_canonicos` para exibir os próximos pagamentos. | ## Papel da V95"
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V96.md,ESTRUTURA_REPOSITORIO_V96.md,estrutura_repositorio,96,V091_V120,9,470,Estrutura do repositório V96,"# Estrutura do repositório V96 | ## Camada nova da V96 | A V96 adiciona uma camada leve de observabilidade ao console principal, usando o histórico do `replay_passado` para exibir uma amostra dos pagamentos já realizados e a agenda de `gastos_canonicos` para exibir os próximos pagamentos. | ## Papel da V96"
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V97.md,ESTRUTURA_REPOSITORIO_V97.md,estrutura_repositorio,97,V091_V120,9,470,Estrutura do repositório V97,"# Estrutura do repositório V97 | ## Camada nova da V97 | A V97 adiciona uma camada leve de observabilidade ao console principal, usando o histórico do `replay_passado` para exibir uma amostra dos pagamentos já realizados e a agenda de `gastos_canonicos` para exibir os próximos pagamentos. | ## Papel da V97"
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V98.md,ESTRUTURA_REPOSITORIO_V98.md,estrutura_repositorio,98,V091_V120,14,736,Estrutura do repositório V98,"# Estrutura do repositório V98 | ## Camada nova da V98 | A V98 adiciona uma camada leve de observabilidade ao console principal, usando o histórico do `replay_passado` para exibir uma amostra dos pagamentos já realizados e a agenda de `gastos_canonicos` para exibir os próximos pagamentos. | ## Papel da V98"
relatorios/historico/estruturas/ESTRUTURA_REPOSITORIO_V99.md,ESTRUTURA_REPOSITORIO_V99.md,estrutura_repositorio,99,V091_V120,19,965,Estrutura do repositório V99,"# Estrutura do repositório V99 | ## Camada nova da V99 | A V99 adiciona uma camada leve de observabilidade ao console principal, usando o histórico do `replay_passado` para exibir uma amostra dos pagamentos já realizados e a agenda de `gastos_canonicos` para exibir os próximos pagamentos. | ## Papel da V99"
relatorios/historico/estruturas/etapa_modelos_script1/PREPARACAO_MODELOS_SCRIPT1_PAGAMENTOS_V139.md,PREPARACAO_MODELOS_SCRIPT1_PAGAMENTOS_V139.md,subpasta_etapa_modelos_script1,139,V121_V150,21,1019,Preparação para absorção dos modelos do Script 1 — V139,# Preparação para absorção dos modelos do Script 1 — V139 | Esta etapa não reimplementa ainda os modelos do Script 1. Ela apenas prepara a base do repositório para recebê-los na próxima frente sem aumentar acoplamento estrutural. | ## Decisão | Os modelos do Script 1 devem entrar **depois** da reorganização documental/operacional da V139 e **antes** da expansão do fluxo real de pagamentos para blocos maiores. | ## Camada alvo
